308	_	due	0
309	di	_	0
310	_	salsicce	0
311	salsiccio	_	0
312	_	e	0
313	un	un	1
314	sacco	sacco	1
315	di	di	1
316	_	friarielli	0
317	friamenti	_	0
318	_	perché	0
319	perché	perché	1
320	praticamente	praticamente	1
321	_	la	0
322	non	_	0
323	_	nonna	0
324	abbiamo	_	0
325	_	ha	0
326	comprato	comprato	1
327	questi	questi	1
328	gelati	gelati	1
329	pan	pan	1
330	di	di	1
331	stelle	stelle	1
332	che	che	1
333	erano	erano	1
334	quelli	_	0
335	da	_	0
336	_	qualità	0
337	tipo	tipo	1
338	a	a	1
339	biscotto	biscotto	1
340	che	che	1
341	ce	ce	1
342	ne	_	0
343	_	n'	0
344	erano	erano	1
345	due	due	1
346	in	in	1
347	una	una	1
348	_	bustina	0
349	_	x	0
350	_	ne	0
351	_	avete	0
352	_	fatto	0
353	_	x	0
354	io	_	0
355	_	o	0
356	ho	ho	1
357	detto	detto	1
358	voglio	voglio	1
359	questo	questo	1
360	però	però	1
361	voglio	voglio	1
362	anche	anche	1
363	quello	quello	1
364	al	al	1
365	caramello	caramello	1
366	_	{P}	0
367	quindi	quindi	1
368	ho	ho	1
369	mangiato	mangiato	1
370	uno	uno	1
371	di	di	1
372	quelli	quelli	1
373	io	_	0
374	_	e	0
375	ho	ho	1
376	dato	dato	1
377	_	l'	0
378	l'altro	_	0
379	_	altro	0
380	a	a	1
381	lui	lui	1
382	e	e	1
383	ho	ho	1
384	mangiato	mangiato	1
385	quello	quello	1
386	al	al	1
387	caramello	caramello	1
388	la	la	1
389	stessa	stessa	1
390	quantità	quantità	1
391	che	_	0
392	_	cche	0
393	ha	ha	1
394	mangiato	mangiato	1
395	lui	lui	1
396	uguale	uguale	1
397	identico	identico	1
398	quindi	quindi	1
399	_	adesso	0
400	la	la	1
401	cosa	cosa	1
402	che	che	1
403	adesso	_	0
404	io	io	1
405	sono	sono	1
406	il	il	1
407	porco	porco	1
408	e	e	1
409	tu	tu	1
410	no	no	1
411	_	{P}	0
412	lasciamo	lasciamo	1
413	stare	stare	1
414	_	vabbuò	0
415	_	poi	0
416	in	in	1
417	generale	generale	1
418	per	per	1
419	una	una	1
420	giornata	giornata	1
421	_	eh	0
422	_	ch'	0
423	c'è	_	0
424	_	è	0
425	stata	_	0
426	_	stato	0
427	tanto	tanto	1
428	cibo	cibo	1
429	un	un	1
430	po'	po'	1
431	chiatto	chiatto	1
432	ma	ma	1
433	è	è	1
434	domenica	domenica	1
435	è	è	1
436	festa	festa	1
437	_	{P}	0
438	lo	lo	1
439	sanno	sanno	1
440	tutti	tutti	1
441	_	eh	0
442	_	lo	0
443	_	so	0
444	_	però	0
445	_	mh	0
446	chiediamolo	chiediamolo	1
447	al	al	1
448	diabetto	_	0
449	_	diabete	0
450	di	di	1
451	terzo	terzo	1
452	tipo	tipo	1
453	che	che	1
454	_	avremo	0
455	_	tra	0
456	_	un	0
457	_	paio	0
458	_	di	0
459	_	anni	0
460	_	{sgranocchia_qualcosa}	0
461	aveva	_	0
462	_	{ride}	0
463	montrato	_	0
464	_	tra	0
465	un	un	1
466	paio	paio	1
467	di	di	1
468	_	anni	0
469	_	si	0
470	_	perché	0
471	_	tutti	0
472	_	i	0
473	_	giorni	0
474	_	mangio	0
475	_	così	0
476	_	ovviamente	0
477	agli	_	0
478	_	si	0
479	perché	perché	1
480	tutti	tutti	1
481	i	i	1
482	giorni	giorni	1
483	mangio	mangio	1
484	così	così	1
485	ovviamente	ovviamente	1
486	_	{sospira}	0
487	_	x	0
488	_	allo-	0
489	_	che	0
490	nervosamente	nervosamente	1
491	mi	mi	1
492	fa	fa	1
493	venire	venire	1
494	vabbè	_	0
495	ti	_	0
496	hai	_	0
497	_	avete	0
498	mangiato	mangiato	1
499	_	l'	0
500	l'insalata	_	0
501	_	insalata	0
502	ieri	ieri	1
503	_	eh	0
504	ieri	ieri	1
505	ho	ho	1
506	mangiato	mangiato	1
507	_	l'	0
508	_	insalatina	0
509	l'insalatina	_	0
510	_	{ride}	0
511	doveva	_	0
512	_	no	0
513	non	non	1
514	mi	mi	1
515	guardare	guardare	1
516	così	così	1
517	che	che	1
518	ho	ho	1
519	detto	detto	1
520	_	sapere	0
521	_	che	0
522	devo	_	0
523	_	c'	0
524	mettere	_	0
525	_	era	0
526	voglio	_	0
527	_	l'	0
528	dentro	_	0
529	_	insalatina	0
530	ci	_	0
531	_	c'	0
532	erano	erano	1
533	i	i	1
534	cubetti	cubetti	1
535	_	{P}	0
536	di	di	1
537	provolone	provolone	1
538	_	e	0
539	il	_	0
540	_	i	0
541	cubetti	cubetti	1
542	di	di	1
543	_	sa-	0
544	_	ti	0
545	sembra	sembra	1
546	_	un'	0
547	un'insalatina	_	0
548	_	insalatina	0
549	questa	questa	1
550	_	x	0
551	_	dentro	0
552	_	cioe	0
553	_	di	0
554	_	formaggio	0
555	_	e	0
556	_	di	0
557	_	salame	0
558	è	_	0
559	_	vabbé	0
560	vero	_	0
561	_	però	0
562	non	non	1
563	è	è	1
564	che	che	1
565	è	è	1
566	assaggerato	_	0
567	_	esagerato	0
568	sono	sono	1
569	degli	degli	1
570	affettati	affettati	1
571	con	con	1
572	_	l'	0
573	_	nsalata	0
574	l'insalato	_	0
575	_	cioè	0
576	un	un	1
577	pranzo	pranzo	1
578	_	mh	0
579	non	_	0
580	_	allora	0
581	è	_	0
582	_	miri	0
583	che	_	0
584	_	neppure	0
585	non	non	1
586	troppo	troppo	1
587	_	e	0
588	_	lo	0
589	_	giuro	0
590	_	{P}	0
591	ti	ti	1
592	fidi	fidi	1
593	di	di	1
594	me	me	1
595	quando	quando	1
596	ti	ti	1
597	dico	dico	1
598	una	una	1
599	cosa	cosa	1
600	_	cioè	0
601	_	non	0
602	_	di-	0
603	non	non	1
604	ti	ti	1
605	ho	ho	1
606	mai	mai	1
607	detto	detto	1
608	una	una	1
609	bugia	bugia	1
610	_	in	0
611	_	vita	0
612	_	mia	0
613	_	a	0
614	_	te	0
615	_	llora	0
616	_	{P}	0
617	ho	ho	1
618	messo	messo	1
619	mezza	mezza	1
620	_	{P}	0
621	cosa	cosa	1
622	di	di	1
623	iceberg	iceberg	1
624	poi	poi	1
625	ci	ci	1
626	ho	ho	1
627	messo	messo	1
628	quattro	quattro	1
629	fette	fette	1
630	_	contate	0
631	di	di	1
632	salame	salame	1
633	tagliate	tagliate	1
634	a	a	1
635	cubetti	cubetti	1
636	_	{P}	0
637	mezzo	mezzo	1
638	pezzo	pezzo	1
639	_	di	0
640	_	auricchio	0
641	_	{ride}	0
642	_	cioè	0
643	di	di	1
644	provolone	provolone	1
645	tagliato	tagliato	1
646	a	a	1
647	cubetti	cubetti	1
648	e	e	1
649	due	due	1
650	fettine	fettine	1
651	di	di	1
652	pane	pane	1
653	tagliate	_	0
654	_	fatte	0
655	a	a	1
656	cubetti	cubetti	1
657	salta	_	0
658	_	saltate	0
659	dei	_	0
660	_	in	0
661	padella	padella	1
662	che	che	1
663	_	le	0
664	l'ho	_	0
665	_	ho	0
666	fatto	_	0
667	_	fatte	0
668	tipo	tipo	1
669	crostino	crostino	1
670	_	mh	0
671	basta	basta	1
672	_	que-	0
673	ah	ah	1
674	_	{P}	0
675	_	e	0
676	_	una	0
677	è	_	0
678	_	e	0
679	una	una	1
680	carota	carota	1
681	che	che	1
682	_	l'	0
683	l'ho	_	0
684	_	ho	0
685	tagliata	tagliata	1
686	piccolina	piccolina	1
687	piccolina	piccolina	1
688	_	oh	0
689	_	x	0
690	no	no	1
691	secondo	secondo	1
692	me	me	1
693	la	la	1
694	carota	carota	1
695	non	non	1
696	ci	ci	1
697	stava	_	0
698	_	sta	0
699	bene	_	0
700	_	be-	0
701	invece	_	0
702	_	x	0
703	stava	stava	1
704	bene	bene	1
705	_	sì	0
706	no	no	1
707	comunque	comunque	1
708	no	no	1
709	per	per	1
710	me	me	1
711	è	_	0
712	un	_	0
713	pranzo	_	0
714	santo	_	0
715	non	_	0
716	è	è	1
717	un	un	1
718	pranzo	_	0
719	grasso	_	0
720	pranzo	pranzo	1
721	che	_	0
722	è	_	0
723	terminato	_	0
724	con	_	0
725	gelato	_	0
726	non	_	0
727	solo	_	0
728	per	_	0
729	me	_	0
730	ma	_	0
731	anche	_	0
732	per	_	0
733	lui	_	0
734	vabbè	_	0
735	comunque	_	0
736	in	_	0
737	generale	_	0
738	state	_	0
739	un	_	0
740	pochino	_	0
741	ma	_	0
742	io	_	0
743	non	_	0
744	sto	_	0
745	dicendo	_	0
746	marco	_	0
747	sei	_	0
748	mangiando	_	0
749	come	_	0
750	il	_	0
751	maiale	_	0
752	marco	_	0
753	avrà	_	0
754	diabete	_	0
755	sto	_	0
756	dicendo	_	0
757	marco	_	0
758	entrambe	_	0
759	assumiamoci	_	0
760	le	_	0
761	responsabilità	_	0
762	che	_	0
763	noi	_	0
764	già	_	0
765	viviamo	_	0
766	in	_	0
767	una	_	0
768	terra	_	0
769	di	_	0
770	merda	_	0
771	che	_	0
772	ci	_	0
773	porta	_	0
774	naturalmente	_	0
775	a	_	0
776	morire	_	0
777	prima	_	0
778	poi	_	0
779	mangiamo	_	0
780	anche	_	0
781	molto	_	0
782	male	_	0
783	parla	_	0
784	per	_	0
785	te	_	0
786	io	_	0
787	non	_	0
788	ambito	_	0
789	qua	_	0
790	marco	_	0
791	ma	_	0
792	va	_	0
793	cac	_	0
794	si	_	0
795	ma	_	0
796	questo	_	0
797	gay	_	0
798	drama	_	0
799	non	_	0
800	ho	_	0
801	capito	_	0
802	ok	_	0
803	forse	_	0
804	dobbiamo	_	0
805	criticarsi	_	0
806	ogni	_	0
807	volta	_	0
808	ma	_	0
809	se	_	0
810	vuoi	_	0
811	non	_	0
812	stiamo	_	0
813	a	_	0
814	criticarci	_	0
815	più	_	0
816	e	_	0
817	allora	_	0
818	a	_	0
819	casa	_	0
820	mia	_	0
821	è	_	0
822	già	_	0
823	la	_	0
824	ternesima	_	0
825	volta	_	0
826	che	_	0
827	lo	_	0
828	dici	_	0
829	forse	_	0
830	sai	_	0
831	che	_	0
832	non	_	0
833	è	_	0
834	quello	_	0
835	che	_	0
836	voglio	_	0
837	quindi	_	0
838	forse	_	0
839	lo	_	0
840	sono	_	0
841	scocciato	_	0
842	di	_	0
843	stare	_	0
844	qua	_	0
845	forse	_	0
846	se	_	0
847	tu	_	0
848	dissi	_	0
849	scocciato	_	0
850	lo	_	0
851	dirò	_	0
852	a	_	0
853	compagno	_	0
854	però	_	0
855	se	_	0
856	è	_	0
857	per	_	0
858	me	_	0
859	lo	_	0
860	sai	_	0
861	che	_	0
862	non	_	0
863	è	_	0
864	così	_	0
865	e	_	0
866	evitiamo	_	0
867	di	_	0
868	congiugare	_	0
869	questo	_	0
870	discorso	_	0
871	al	_	0
872	momento	_	0
873	che	_	0
874	non	_	0
875	mi	_	0
876	sembra	_	0
877	il	_	0
878	caso	_	0
879	no	_	0
880	anche	_	0
881	perché	_	0
882	mi	_	0
883	deve	_	0
884	venire	_	0
885	il	_	0
886	ciclo	_	0
887	metto	_	0
888	a	_	0
889	piangere	_	0
890	se	_	0
891	li	_	0
892	dico	_	0
893	no	_	0
894	ma	_	0
895	ci	_	0
896	prendiamo	_	0
897	il	_	0
898	gelato	_	0
899	così	_	0
900	ti	_	0
901	facciamo	_	0
902	stare	_	0
903	felici	_	0
904	aspetta	_	0
905	ti	_	0
906	voglio	_	0
907	un	_	0
908	caffè	_	0
909	digeriamo	_	0
910	si	_	0
911	vi	_	0
912	pongo	_	0
913	una	_	0
914	sigaretta	_	0
915	va	_	0
916	bene	_	0
917	mi	_	0
918	vuoi	_	0
919	portare	_	0
920	anche	_	0
921	il	_	0
922	mio	_	0
923	cellulare	_	0
924	ah	_	0
925	stai	_	0
926	qua	_	0
927	va	_	0
928	be'	_	0
929	ci	_	0
930	serve	_	0
931	_	standard	0
932	urgente	_	0
933	_	{P}	0
934	no	no	1
935	era	_	0
936	giusto	_	0
937	che	_	0
938	andavi	_	0
939	in	_	0
940	coscienza	_	0
941	continuiamo	_	0
942	una	_	0
943	conversazione	_	0
944	invece	_	0
945	di	_	0
946	stare	_	0
947	con	_	0
948	questi	_	0
949	smartphone	_	0
950	in	_	0
951	mano	_	0
952	non	_	0
953	mi	_	0
954	dici	_	0
955	che	_	0
956	non	_	0
957	è	_	0
958	un	_	0
959	amico	_	0
960	raggiura	_	0
961	oggi	_	0
962	a	_	0
963	tavola	_	0
964	bellissimo	_	0
965	roberto	_	0
966	con	_	0
967	lo	_	0
968	smartphone	_	0
969	da	_	0
970	un	_	0
971	lato	_	0
972	la	_	0
973	nonna	_	0
974	che	_	0
975	si	_	0
976	è	_	0
977	messa	_	0
978	con	_	0
979	lo	_	0
980	smartphone	_	0
981	dall'altro	_	0
982	che	_	0
983	leggeva	_	0
984	cose	_	0
985	io	_	0
986	non	_	0
987	ho	_	0
988	detto	_	0
989	cose	_	0
990	è	_	0
991	stato	_	0
992	quasi	_	0
993	surreale	_	0
994	vedermi	_	0
995	con	_	0
996	mia	_	0
997	nonna	_	0
998	che	_	0
999	ho	_	0
1000	fidanzato	_	0
1001	con	_	0
1002	gli	_	0
1003	smartphone	_	0
1004	io	_	0
1005	che	_	0
1006	li	_	0
1007	guardavo	_	0
1008	però	_	0
1009	oggi	_	0
1010	la	_	0
1011	nonna	_	0
1012	ha	_	0
1013	sforrato	_	0
1014	un	_	0
1015	sacco	_	0
1016	di	_	0
1017	perle	_	0
1018	della	_	0
1019	sua	_	0
1020	è	_	0
1021	stata	_	0
1022	molto	_	0
1023	interessante	_	0
1024	queste	_	0
1025	storie	_	0
1026	infatti	_	0
1027	secondo	_	0
1028	me	_	0
1029	dovrebbe	_	0
1030	raccontare	_	0
1031	la	_	0
1032	storia	_	0
1033	della	_	0
1034	sua	_	0
1035	vita	_	0
1036	dovrebbe	_	0
1037	scrivere	_	0
1038	un	_	0
1039	libro	_	0
1040	si	_	0
1041	ma	_	0
1042	che	_	0
1043	intensa	_	0
1044	questo	_	0
1045	non	_	0
1046	te	_	0
1047	l'ho	_	0
1048	detto	_	0
1049	prima	_	0
1050	ma	_	0
1051	lei	_	0
1052	ha	_	0
1053	scritto	_	0
1054	un	_	0
1055	sacco	_	0
1056	di	_	0
1057	poesie	_	0
1058	molto	_	0
1059	autobiografiche	_	0
1060	ovviamente	_	0
1061	ma	_	0
1062	ha	_	0
1063	scritto	_	0
1064	davvero	_	0
1065	tante	_	0
1066	poesie	_	0
1067	una	_	0
1068	delle	_	0
1069	quale	_	0
1070	gli	_	0
1071	hanno	_	0
1072	pubblicato	_	0
1073	tempo	_	0
1074	fa	_	0
1075	una	_	0
1076	raccolta	_	0
1077	di	_	0
1078	poesie	_	0
1079	c'era	_	0
1080	anche	_	0
1081	la	_	0
1082	sua	_	0
1083	e	_	0
1084	comunque	_	0
1085	oggi	_	0
1086	mentre	_	0
1087	raccontava	_	0
1088	le	_	0
1089	cose	_	0
1090	all'improvviso	_	0
1091	è	_	0
1092	iniziato	_	0
1093	recitando	_	0
1094	le	_	0
1095	poesie	_	0
1096	che	_	0
1097	ha	_	0
1098	scritto	_	0
1099	varie	_	0
1100	3	_	0
1101	o	_	0
1102	4	_	0
1103	ce	_	0
1104	ne	_	0
1105	ha	_	0
1106	recitate	_	0
1107	infatti	_	0
1108	io	_	0
1109	ho	_	0
1110	detto	_	0
1111	la	_	0
1112	prossima	_	0
1113	volta	_	0
1114	che	_	0
1115	andato	_	0
1116	me	_	0
1117	le	_	0
1118	devo	_	0
1119	far	_	0
1120	trovare	_	0
1121	perché	_	0
1122	le	_	0
1123	voglio	_	0
1124	leggere	_	0
1125	ma	_	0
1126	non	_	0
1127	è	_	0
1128	una	_	0
1129	bella	_	0
1130	è	_	0
1131	perché	_	0
1132	le	_	0
1133	scritte	_	0
1134	lei	_	0
1135	sono	_	0
1136	comunque	_	0
1137	hanno	_	0
1138	un	_	0
1139	significato	_	0
1140	quindi	quindi	1
1141	è	_	0
1142	difficile	_	0
1143	che	_	0
1144	te	_	0
1145	le	_	0
1146	dimenti	_	0
1147	tipo	_	0
1148	quella	_	0
1149	del	_	0
1150	tramonto	_	0
1151	mamma	_	0
1152	mia	_	0
1153	piango	_	0
1154	infatti	_	0
1155	si	_	0
1156	vedeva	_	0
1157	per	_	0
1158	lei	_	0
1159	secondo	_	0
1160	me	_	0
1161	il	_	0
1162	momento	_	0
1163	più	_	0
1164	brutto	_	0
1165	della	_	0
1166	sua	_	0
1167	vita	_	0
1168	è	_	0
1169	stato	_	0
1170	perdere	_	0
1171	sua	_	0
1172	figlia	_	0
1173	si	_	0
1174	vede	_	0
1175	proprio	_	0
1176	che	_	0
1177	dopo	_	0
1178	quel	_	0
1179	momento	_	0
1180	la	_	0
1181	sua	_	0
1182	vita	_	0
1183	infatti	_	0
1184	non	_	0
1185	è	_	0
1186	venuto	_	0
1187	neanche	_	0
1188	a	_	0
1189	parlare	_	0
1190	oggi	_	0
1191	ci	_	0
1192	ha	_	0
1193	parlato	_	0
1194	di	_	0
1195	tutto	_	0
1196	di	_	0
1197	cose	_	0
1198	bruttissime	_	0
1199	ma	_	0
1200	della	_	0
1201	morte	_	0
1202	della	_	0
1203	figlia	_	0
1204	no	_	0
1205	cosa	_	0
1206	che	_	0
1207	parla	_	0
1208	al	_	0
1209	fine	_	0
1210	erano	_	0
1211	divertenti	_	0
1212	divertenti	_	0
1213	si	_	0
1214	divertenti	_	0
1215	si	_	0
1216	però	_	0
1217	essere	_	0
1218	chiuso	_	0
1219	in	_	0
1220	manicomio	_	0
1221	sai	_	0
1222	come	_	0
1223	no	_	0
1224	quello	_	0
1225	è	_	0
1226	infatti	_	0
1227	scomvolgente	_	0
1228	l'elettrosciocca	_	0
1229	ha	_	0
1230	detto	_	0
1231	qualcosa	_	0
1232	poi	_	0
1233	chi	_	0
1234	sa	_	0
1235	c'è	_	0
1236	sempre	_	0
1237	da	_	0
1238	dire	_	0
1239	chi	_	0
1240	sa	_	0
1241	dove	_	0
1242	è	_	0
1243	la	_	0
1244	linea	_	0
1245	tra	_	0
1246	la	_	0
1247	realtà	_	0
1248	e	_	0
1249	la	_	0
1250	funzione	_	0
1251	io	_	0
1252	suppongo	_	0
1253	che	_	0
1254	tutto	_	0
1255	quello	_	0
1256	che	_	0
1257	lei	_	0
1258	dice	_	0
1259	sia	_	0
1260	vero	_	0
1261	però	_	0
1262	infatti	_	0
1263	purtroppo	_	0
1264	il	_	0
1265	manicomio	_	0
1266	mi	_	0
1267	cattiva	_	0
1268	di	_	0
1269	farlo	_	0
1270	uscire	_	0
1271	così	_	0
1272	allimprovviso	_	0
1273	una	_	0
1274	volta	_	0
1275	che	_	0
1276	ti	_	0
1277	mettono	_	0
1278	dentro	_	0
1279	e	_	0
1280	infatti	_	0
1281	questo	_	0
1282	di	_	0
1283	occhio	_	0
1284	si	_	0
1285	è	_	0
1286	strano	_	0
1287	perché	_	0
1288	in	_	0
1289	genere	_	0
1290	non	_	0
1291	ne	_	0
1292	escono	_	0
1293	facilmente	_	0
1294	le	_	0
1295	persone	_	0
1296	perché	_	0
1297	non	_	0
1298	riuscivano	_	0
1299	infatti	_	0
1300	però	_	0
1301	parliamo	_	0
1302	di	_	0
1303	60	_	0
1304	anni	_	0
1305	fa	_	0
1306	perciò	_	0
1307	ti	_	0
1308	sto	_	0
1309	dicendo	_	0
1310	quanto	_	0
1311	è	_	0
1312	vero	_	0
1313	della	_	0
1314	sua	_	0
1315	storia	_	0
1316	magari	_	0
1317	lei	_	0
1318	è	è	1
1319	un	_	0
1320	po'	_	0
1321	pompato	_	0
1322	nelle	_	0
1323	cose	_	0
1324	oddio	_	0
1325	però	_	0
1326	non	_	0
1327	so	_	0
1328	perché	_	0
1329	in	_	0
1330	passato	_	0
1331	all'epoca	_	0
1332	ti	_	0
1333	mettevano	_	0
1334	in	_	0
1335	manicomio	_	0
1336	per	_	0
1337	nulla	_	0
1338	ogni	_	0
1339	dici	_	0
1340	postare	_	0
1341	che	_	0
1342	si	_	0
1343	era	_	0
1344	anche	_	0
1345	una	_	0
1346	cosa	_	0
1347	che	_	0
1348	lei	_	0
1349	oggi	_	0
1350	non	_	0
1351	ha	_	0
1352	detto	_	0
1353	una	_	0
1354	cosa	_	0
1355	che	_	0
1356	lei	_	0
1357	oggi	_	0
1358	non	_	0
1359	ha	_	0
1360	detto	_	0
1361	ma	_	0
1362	ricordo	_	0
1363	che	_	0
1364	mamma	_	0
1365	e	_	0
1366	papà	_	0
1367	mi	_	0
1368	dissero	_	0
1369	in	_	0
1370	maniera	_	0
1371	un	_	0
1372	po'	_	0
1373	velata	_	0
1374	un	un	1
1375	po'	_	0
1376	detto	_	0
1377	non	_	0
1378	detto	_	0
1379	praticamente	_	0
1380	mentre	_	0
1381	lei	_	0
1382	stava	_	0
1383	ancora	_	0
1384	in	_	0
1385	collegio	_	0
1386	siccome	_	0
1387	venivano	_	0
1388	questi	_	0
1389	attacchi	_	0
1390	di	_	0
1391	violenza	_	0
1392	contro	_	0
1393	la	_	0
1394	madre	_	0
1395	superiore	_	0
1396	perché	_	0
1397	maltrattava	_	0
1398	la	_	0
1399	sorella	_	0
1400	in	_	0
1401	realtà	_	0
1402	loro	_	0
1403	dicevano	_	0
1404	che	_	0
1405	tipo	_	0
1406	lei	_	0
1407	è	_	0
1408	indemoniata	_	0
1409	le	_	0
1410	hanno	_	0
1411	fatto	_	0
1412	anche	_	0
1413	tipo	_	0
1414	esorcismo	_	0
1415	robe	_	0
1416	varie	_	0
1417	perché	_	0
1418	lei	_	0
1419	in	_	0
1420	realtà	_	0
1421	lo	_	0
1422	faceva	_	0
1423	in	_	0
1424	maniera	_	0
1425	lucida	_	0
1426	adesso	_	0
1427	lo	_	0
1428	dice	_	0
