S1	25	50.12	50.26	il
S1	25	50.26	50.6	pancake
S1	25	50.72	50.9	mangi
S1	25	50.9	51.0	il
S1	25	51.0	51.3	gelato
S1	25	51.4	51.72	venedì
S1	26	52.9	53.3	non
S1	26	53.3	53.42	è
S1	26	53.42	53.55	vero?
S1	27	53.55	55.88	poi
S1	27	55.88	56.18	è
S1	27	56.18	56.48	rimasto
S1	28	56.72	56.94	poi
S1	28	56.94	57.24	abbiamo
S1	28	57.24	58.14	mangiato
S1	29	58.28	58.76	l'armonia
S1	30	60.4	60.74	4
S1	30	60.74	61.24	gelate
S1	30	61.24	61.36	si
S1	30	61.36	61.38	sono
S1	30	61.38	61.7	mangiate
S1	30	61.7	61.9	su
S1	30	61.9	61.93	questo
S1	31	61.93	62.7	4
S1	31	62.7	63.2	gelate
S1	31	63.56	63.66	non
S1	31	63.66	63.82	è
S1	31	63.82	63.94	vero
S1	32	63.94	64.26	poi
S1	32	64.26	64.6	abbiamo
S1	32	64.6	64.64	fatto
S1	32	64.64	65.12	la
S1	32	65.12	65.52	stessa
S1	32	65.52	65.92	quantità
S1	32	65.92	66.04	di
S1	32	66.04	66.48	gelato
S1	33	67.16	67.4	tu
S1	33	67.4	67.54	ne
S1	33	67.54	67.64	hai
S1	33	67.64	67.91	mangiati
S1	34	67.91	68.12	di
S1	34	68.12	68.42	più
S1	34	68.48	68.6	no
S1	34	68.6	69.18	roberto
S1	34	69.56	69.68	hai
S1	34	69.68	70.1	mangiato
S1	35	70.1	70.24	il
S1	35	70.24	70.46	pan
S1	35	70.46	70.56	di
S1	35	70.56	70.96	stelle
S1	35	71.06	71.08	hai
S1	35	71.08	71.46	mangiato
S1	35	71.46	71.64	quello
S1	35	71.64	71.82	al
S1	35	71.82	72.25	caramello
S1	36	72.25	72.42	ne
S1	36	72.42	72.5	hai
S1	36	72.5	72.88	mangiato
S1	36	72.88	73.04	un
S1	36	73.04	73.06	altro
S1	36	73.16	73.32	no
S1	36	73.32	73.48	non
S1	36	73.48	73.54	l'ho
S1	36	73.54	73.9	mangiato
S1	36	73.9	74.06	un
S1	36	74.06	74.38	altro
S1	37	75.3	75.98	perché
S1	37	75.98	76.14	non
S1	37	76.14	76.3	abbiamo
S1	37	76.3	76.48	mangiato
S1	37	76.48	76.5	quelli
S1	37	76.5	76.52	pan
S1	37	76.52	76.54	di
S1	37	76.54	76.56	stelle
S1	38	77.1	77.66	che
S1	38	77.66	78.12	erano
S1	38	78.12	78.48	buoni
S1	39	78.8	78.98	si
S1	39	79.06	79.26	pura
S1	39	79.26	79.36	tu
S1	39	79.36	79.44	sei
S1	39	79.44	79.52	un
S1	39	79.52	79.86	maiale
S1	39	79.86	80.02	però
S1	40	80.02	80.06	hai
S1	40	80.06	80.5	mangiato
S1	40	80.5	80.62	un
S1	40	80.62	80.8	po'
S1	40	80.8	80.82	di
S1	40	80.82	81.38	salsiccio
S1	40	81.46	81.52	un
S1	40	81.52	81.78	sacco
S1	40	81.78	81.9	di
S1	40	81.9	82.19	friamenti
S1	41	82.19	82.32	perché
S1	41	82.32	82.98	praticamente
S1	41	82.98	83.22	non
S1	41	83.22	83.32	abbiamo
S1	41	83.32	84.02	comprato
S1	42	84.1	84.44	questi
S1	42	84.44	85.04	gelati
S1	42	85.04	85.36	pan
S1	42	85.36	85.54	di
S1	42	85.54	85.92	stelle
S1	43	85.92	86.04	che
S1	43	86.04	86.2	erano
S1	43	86.2	86.42	quelli
S1	43	86.42	86.52	da
S1	43	86.52	86.66	tipo
S1	43	86.66	86.8	a
S1	43	86.8	87.42	biscotto
S1	44	87.5	87.66	che
S1	44	87.66	87.78	ce
S1	44	87.78	87.84	ne
S1	44	87.84	88.02	erano
S1	44	88.02	88.54	due
S1	44	88.54	88.76	in
S1	44	88.76	89.02	una
S1	45	89.5	90.52	io
S1	45	90.52	90.74	ho
S1	45	90.74	90.8	detto
S1	45	90.8	91.04	voglio
S1	45	91.04	91.32	questo
S1	45	91.32	91.48	però
S1	45	91.48	91.64	voglio
S1	45	91.64	91.86	anche
S1	45	91.86	92.08	quello
S1	45	92.08	92.22	al
S1	45	92.22	92.48	caramello
S1	46	93.04	93.26	quindi
S1	46	93.26	93.38	ho
S1	46	93.38	93.76	mangiato
S1	46	93.76	94.01	uno
S1	47	94.01	94.24	di
S1	47	94.24	94.7	quelli
S1	47	94.78	94.84	io
S1	47	94.84	94.92	ho
S1	47	94.92	95.06	dato
S1	47	95.06	95.44	l'altro
S1	47	95.44	95.6	a
S1	47	95.6	95.76	lui
S1	48	95.76	96.0	e
S1	48	96.0	96.04	ho
S1	48	96.04	96.28	mangiato
S1	48	96.28	96.4	quello
S1	48	96.4	96.54	al
S1	48	96.54	97.08	caramello
S1	48	97.2	97.26	la
S1	48	97.26	97.44	stessa
S1	48	97.44	97.65	quantità
S1	49	97.65	97.88	che
S1	49	97.88	97.98	ha
S1	49	97.98	98.26	mangiato
S1	49	98.26	98.5	lui
S1	49	98.68	98.98	uguale
S1	49	99.14	99.6	identico
S1	50	99.98	100.24	quindi
S1	50	100.24	100.34	la
S1	50	100.34	100.5	cosa
S1	50	100.5	100.6	che
S1	50	100.6	100.84	adesso
S1	50	100.84	101.06	io
S1	50	101.06	101.2	sono
S1	50	101.2	101.34	il
S1	50	101.34	101.58	porco
S1	50	101.58	101.72	e
S1	50	101.72	101.86	tu
S1	50	101.86	102.02	no
S1	51	102.86	103.28	lasciamo
S1	51	103.28	103.53	stare
S1	52	103.53	103.84	in
S1	52	103.84	104.56	generale
S1	52	104.56	104.76	per
S1	52	104.76	104.98	una
S1	52	104.98	105.86	giornata
S1	53	105.96	106.32	c'è
S1	53	106.32	106.52	stata
S1	53	106.52	106.82	tanto
S1	53	106.82	107.22	cibo
S1	53	107.22	107.3	un
S1	53	107.3	107.56	po'
S1	53	107.56	107.96	chiatto
S1	54	108.08	108.22	ma
S1	54	108.22	108.3	è
S1	54	108.3	108.9	domenica
S1	54	109.08	109.1	è
S1	54	109.1	109.46	festa
S1	54	109.6	109.7	lo
S1	54	109.7	109.92	sanno
S1	54	109.92	110.28	tutti
S1	55	110.76	111.4	chiediamolo
S1	55	111.4	111.54	al
S1	55	111.54	111.93	diabetto
S1	56	111.93	112.12	di
S1	56	112.12	112.46	terzo
S1	56	112.46	112.74	tipo
S1	56	112.74	112.88	che
S1	56	112.88	113.06	aveva
S1	56	113.06	113.32	montrato
S1	56	113.32	113.48	un
S1	56	113.48	113.7	paio
S1	56	113.7	113.82	di
S1	56	113.82	114.08	agli
S1	57	116.02	116.66	perché
S1	57	116.66	116.84	tutti
S1	57	116.84	116.98	i
S1	57	116.98	117.24	giorni
S1	57	117.24	117.5	mangio
S1	57	117.5	117.8	così
S1	57	117.8	118.38	ovviamente
S1	58	120.62	121.92	nervosamente
S1	58	121.92	122.04	mi
S1	58	122.04	122.18	fa
S1	58	122.18	122.36	venire
S1	59	122.36	122.54	vabbè
S1	59	122.54	122.62	ti
S1	59	122.62	122.68	hai
S1	59	122.68	122.92	mangiato
S1	59	122.92	123.62	l'insalata
S1	59	123.62	123.94	ieri
S1	60	124.2	124.48	ieri
S1	60	124.48	124.54	ho
S1	60	124.54	124.86	mangiato
S1	60	124.86	125.7	l'insalatina
S1	61	128.12	128.34	doveva
S1	61	128.34	128.48	non
S1	61	128.48	128.62	mi
S1	61	128.62	129.02	guardare
S1	61	129.02	129.3	così
S1	61	129.3	129.48	che
S1	61	129.48	129.62	ho
S1	61	129.62	129.74	detto
S1	62	129.76	130.08	devo
S1	62	130.08	130.36	mettere
S1	62	130.36	130.56	voglio
S1	62	130.56	130.98	dentro
S1	63	131.5	131.52	ci
S1	63	131.52	131.68	erano
S1	63	131.68	131.92	i
S1	63	131.92	132.98	cubetti
S1	63	132.98	133.32	di
S1	63	133.32	134.48	provolone
S1	64	134.8	134.98	il
S1	64	134.98	135.54	cubetti
S1	64	135.54	136.24	di
S1	65	136.24	136.34	sembra
S1	65	136.34	137.26	un'insalatina
S1	65	137.26	137.48	questa
S1	66	137.5	137.56	è
S1	66	137.56	137.88	vero
S1	66	138.22	138.24	non
S1	66	138.24	138.3	è
S1	66	138.3	138.46	che
S1	66	138.46	138.52	è
S1	66	138.52	139.1	assaggerato
S1	66	139.26	139.34	sono
S1	66	139.34	139.52	degli
S1	66	139.52	140.11	affettati
S1	67	140.11	140.26	con
S1	67	140.26	140.9	l'insalato
S1	67	141.02	141.22	un
S1	67	141.22	141.84	pranzo
S1	68	141.84	142.52	non
S1	68	142.52	142.58	è
S1	68	142.58	142.68	che
S1	68	142.68	142.84	non
S1	68	142.84	143.26	troppo
S1	69	143.5	144.22	ti
S1	69	144.22	144.38	fidi
S1	69	144.38	144.54	di
S1	69	144.54	144.62	me
S1	69	144.62	144.8	quando
S1	69	144.8	145.0	ti
S1	69	145.0	145.2	dico
S1	69	145.2	145.36	una
S1	69	145.36	145.7	cosa
S1	70	145.86	146.56	non
S1	70	146.56	146.66	ti
S1	70	146.66	146.7	ho
S1	70	146.7	146.82	mai
S1	70	146.82	146.9	detto
S1	70	146.9	147.08	una
S1	70	147.08	147.44	bugia
S1	71	150.54	150.72	ho
S1	71	150.72	151.02	messo
S1	71	151.02	151.56	mezza
S1	71	151.56	152.19	cosa
S1	72	152.19	152.5	di
S1	72	152.5	153.1	iceberg
S1	72	153.62	153.82	poi
S1	72	153.82	153.94	ci
S1	72	153.94	154.02	ho
S1	72	154.02	154.38	messo
S1	73	154.82	155.38	quattro
S1	73	155.38	155.77	fette
S1	74	155.77	156.6	di
S1	74	156.6	157.14	salame
S1	74	157.14	157.46	tagliate
S1	74	157.46	157.6	a
S1	74	157.6	158.14	cubetti
S1	75	159.04	159.44	mezzo
S1	75	159.44	159.78	pezzo
S1	75	159.78	159.9	di
S1	76	161.28	161.74	provolone
S1	76	161.74	162.18	tagliato
S1	76	162.18	162.3	a
S1	76	162.3	162.48	cubetti
S1	77	163.3	163.5	e
S1	77	163.5	163.9	due
S1	77	163.9	164.13	fettine
S1	78	164.13	164.38	di
S1	78	164.38	164.8	pane
S1	78	164.8	165.32	tagliate
S1	78	165.32	165.48	a
S1	78	165.48	165.83	cubetti
S1	79	165.83	166.16	salta
S1	79	166.16	166.28	dei
S1	79	166.28	166.66	padella
S1	79	166.66	166.74	che
S1	79	166.74	166.84	l'ho
S1	79	166.84	167.02	fatto
S1	79	167.02	167.26	tipo
S1	79	167.26	167.76	crostino
S1	80	167.76	168.86	basta
S1	81	170.44	170.9	ah
S1	81	170.9	171.24	è
S1	81	171.24	171.84	una
S1	81	171.84	172.34	carota
S1	82	172.58	172.68	che
S1	82	172.68	172.92	l'ho
S1	82	172.92	173.34	tagliata
S1	82	173.34	173.78	piccolina
S1	82	173.78	174.02	piccolina
S1	83	174.02	174.3	no
S1	83	174.34	174.5	secondo
S1	83	174.5	174.6	me
S1	83	174.6	174.68	la
S1	83	174.68	174.98	carota
S1	83	174.98	175.14	non
S1	83	175.14	175.28	ci
S1	83	175.28	175.6	stava
S1	83	175.6	175.68	bene
S1	84	175.68	175.82	invece
S1	84	175.82	176.1	stava
S1	84	176.1	176.46	bene
S1	85	177.5	177.66	no
S1	85	178.0	178.04	comunque
S1	85	178.04	178.32	no
S1	85	178.48	178.5	per
S1	85	178.5	178.84	me
S1	85	178.84	179.0	è
S1	85	179.0	179.06	un
S1	85	179.06	180.18	pranzo
S1	85	180.18	180.34	santo
S1	86	180.34	180.36	non
S1	86	180.36	180.38	è
S1	86	180.38	180.4	un
S1	86	180.4	180.42	pranzo
S1	86	180.42	180.7	grasso
S1	87	183.84	184.16	pranzo
S1	87	184.16	184.3	che
S1	87	184.3	184.36	è
S1	87	184.36	184.86	terminato
S1	87	184.86	185.06	con
S1	87	185.06	185.58	gelato
S1	88	186.16	186.92	non
S1	88	186.92	187.22	solo
S1	88	187.22	187.36	per
S1	88	187.36	187.78	me
S1	89	187.9	188.08	ma
S1	89	188.08	188.24	anche
S1	89	188.24	188.4	per
S1	89	188.4	188.66	lui
S1	90	189.5	189.8	vabbè
S1	90	189.94	189.96	comunque
S1	90	189.96	190.02	in
S1	90	190.02	190.56	generale
S1	90	190.56	190.88	state
S1	90	190.88	190.96	un
S1	90	190.96	191.64	pochino
S1	91	193.16	193.24	ma
S1	91	193.24	193.42	io
S1	91	193.42	193.58	non
S1	91	193.58	193.8	sto
S1	91	193.8	194.24	dicendo
S1	92	194.32	194.92	marco
S1	92	194.92	195.2	sei
S1	92	195.2	195.76	mangiando
S1	92	195.76	195.98	come
S1	92	195.98	196.14	il
S1	92	196.14	196.48	maiale
S1	93	196.66	197.02	marco
S1	93	197.02	197.32	avrà
S1	93	197.32	197.98	diabete
S1	94	198.0	198.22	sto
S1	94	198.22	198.52	dicendo
S1	94	198.52	198.98	marco
S1	94	198.98	200.06	entrambe
S1	95	200.18	200.82	assumiamoci
S1	95	200.82	200.94	le
S1	95	200.94	201.86	responsabilità
S1	96	202.26	202.4	che
S1	96	202.4	202.64	noi
S1	96	202.64	202.88	già
S1	96	202.88	203.28	viviamo
S1	96	203.28	203.38	in
S1	96	203.38	203.54	una
S1	96	203.54	203.83	terra
S1	97	203.83	204.1	di
S1	97	204.1	204.68	merda
S1	97	204.68	204.92	che
S1	97	204.92	205.2	ci
S1	97	205.2	205.52	porta
S1	97	205.52	206.18	naturalmente
S1	98	206.18	206.34	a
S1	98	206.34	206.68	morire
S1	98	206.68	207.06	prima
S1	98	207.26	207.36	poi
S1	98	207.36	207.74	mangiamo
S1	98	207.74	207.86	anche
S1	99	207.86	208.32	molto
S1	99	208.32	208.7	male
S1	100	209.5	210.04	parla
S1	100	210.04	210.2	per
S1	100	210.2	210.34	te
S1	100	210.36	210.44	io
S1	100	210.44	210.58	non
S1	100	210.58	210.88	ambito
S1	100	210.88	211.18	qua
S1	101	213.0	213.26	marco
S1	101	213.26	213.4	ma
S1	101	213.4	213.56	va
S1	101	213.56	213.9	cac?
S1	102	214.66	215.3	si
S1	102	215.3	215.42	ma
S1	102	215.42	215.66	questo
S1	102	215.66	215.88	gay
S1	102	215.88	216.22	drama
S1	103	216.24	216.42	non
S1	103	216.42	216.54	ho
S1	103	216.54	217.14	capito
S1	104	218.0	218.12	ok
S1	105	220.72	221.18	forse
S1	105	221.18	221.38	dobbiamo
S1	105	221.38	221.86	criticarsi
S1	105	221.86	222.06	ogni
S1	105	222.06	222.48	volta
S1	106	224.82	225.06	ma
S1	106	225.06	225.28	se
S1	106	225.28	225.78	vuoi
S1	107	226.22	226.44	non
S1	107	226.44	226.68	stiamo
S1	107	226.68	226.92	a
S1	107	226.92	227.56	criticarci
S1	107	227.56	227.73	più
S1	108	227.73	228.8	e
S1	108	228.8	229.58	allora
S1	108	229.58	229.78	a
S1	108	229.78	229.98	casa
S1	108	229.98	230.24	mia
S1	109	231.32	231.64	è
S1	109	231.64	231.78	già
S1	109	231.78	231.9	la
S1	109	231.9	232.34	ternesima
S1	109	232.34	232.41	volta
S1	110	232.41	232.78	che
S1	110	232.78	232.94	lo
S1	110	232.94	233.32	dici
S1	111	234.74	235.04	forse
S1	111	235.04	235.16	sai
S1	111	235.16	235.24	che
S1	111	235.24	235.32	non
S1	111	235.32	235.44	è
S1	111	235.44	235.62	quello
S1	111	235.62	235.76	che
S1	111	235.76	236.14	voglio
S1	112	237.44	237.46	quindi
S1	113	237.5	238.02	forse
S1	113	238.02	238.16	lo
S1	113	238.16	238.42	sono
S1	113	238.42	238.98	scocciato
S1	113	238.98	239.14	di
S1	113	239.14	239.28	stare
S1	113	239.28	239.36	qua
S1	114	239.5	239.86	forse
S1	114	239.86	240.04	se
S1	114	240.04	240.16	tu
S1	114	240.16	240.34	dissi
S1	114	240.34	240.66	scocciato
S1	114	240.74	240.76	lo
S1	114	240.76	240.9	dirò
S1	114	240.9	241.06	a
S1	114	241.06	241.42	compagno
S1	115	241.5	241.66	però
S1	115	241.66	241.78	se
S1	115	241.78	241.9	è
S1	115	241.9	242.04	per
S1	115	242.04	242.26	me
S1	115	242.26	242.38	lo
S1	115	242.38	242.5	sai
S1	115	242.5	242.62	che
S1	115	242.62	242.7	non
S1	115	242.7	242.86	è
S1	115	242.86	243.14	così
S1	116	244.8	244.96	e
S1	116	244.96	245.3	evitiamo
S1	116	245.3	245.42	di
S1	116	245.42	245.82	congiugare
S1	116	245.82	246.02	questo
S1	116	246.02	246.22	discorso
S1	117	246.22	246.56	al
S1	117	246.56	246.96	momento
S1	117	246.96	247.2	che
S1	117	247.2	247.48	non
S1	117	247.48	247.58	mi
S1	117	247.58	247.72	sembra
S1	117	247.72	247.84	il
S1	117	247.84	248.1	caso
S1	118	253.36	253.6	no
S1	118	253.6	253.78	anche
S1	118	253.78	253.98	perché
S1	118	253.98	254.1	mi
S1	118	254.1	254.26	deve
S1	118	254.26	254.38	venire
S1	118	254.38	254.48	il
S1	118	254.48	254.5	ciclo
S1	119	254.86	255.2	metto
S1	119	255.2	255.32	a
S1	119	255.32	255.76	piangere
S1	119	255.76	255.94	se
S1	119	255.94	256.08	li
S1	119	256.08	256.3	dico
S1	120	256.62	256.82	no
S1	120	257.14	257.22	ma
S1	120	257.22	257.32	ci
S1	120	257.32	257.56	prendiamo
S1	120	257.56	257.66	il
S1	120	257.66	258.02	gelato
S1	121	258.02	258.26	così
S1	121	258.26	258.38	ti
S1	121	258.38	258.68	facciamo
S1	121	258.68	258.94	stare
S1	121	258.94	259.3	felici
S1	122	259.5	260.96	aspetta
S1	122	261.08	261.1	ti
S1	122	261.1	261.26	voglio
S1	122	261.26	261.32	un
S1	122	261.32	261.62	caffè
S1	122	261.62	262.14	digeriamo
S1	123	262.16	262.34	si
S1	123	262.44	262.48	vi
S1	123	262.48	262.6	pongo
S1	123	262.6	262.78	una
S1	123	262.78	263.5	sigaretta
S1	124	263.54	263.78	va
S1	124	263.78	264.0	bene
S1	124	264.02	264.14	mi
S1	124	264.14	264.28	vuoi
S1	124	264.28	264.64	portare
S1	124	264.64	264.78	anche
S1	124	264.78	264.88	il
S1	124	264.88	264.92	mio
S1	124	264.92	265.24	cellulare
S1	125	265.5	265.52	ah
S1	125	265.52	265.78	stai
S1	125	265.78	266.28	qua
S1	125	266.34	266.52	va
S1	125	266.52	268.2	be'
S1	126	268.2	268.22	ci
S1	126	268.22	268.34	serve
S1	126	268.34	268.86	urgente?
S1	127	269.5	269.52	no
S1	127	269.52	269.6	era
S1	127	269.6	269.92	giusto
S1	127	269.92	270.06	che
S1	127	270.06	270.32	andavi
S1	127	270.32	270.44	in
S1	127	270.44	270.64	coscienza
S1	128	271.5	271.52	continuiamo
S1	128	271.52	271.54	una
S1	128	271.54	271.9	conversazione
S1	128	271.9	272.12	invece
S1	128	272.12	272.24	di
S1	128	272.24	272.48	stare
S1	128	272.48	272.6	con
S1	128	272.6	272.86	questi
S1	128	272.86	273.42	smartphone
S1	128	273.42	273.66	in
S1	128	273.66	273.8	mano
S1	129	274.0	274.1	non
S1	129	274.1	274.12	mi
S1	129	274.12	274.14	dici
S1	129	274.14	274.16	che
S1	129	274.16	274.18	non
S1	129	274.18	274.2	è
S1	129	274.2	274.22	un
S1	129	274.22	275.08	amico
S1	129	275.5	276.48	raggiura
S1	130	280.12	280.5	oggi
S1	130	280.5	280.72	a
S1	130	280.72	281.02	tavola
S1	130	281.18	281.72	bellissimo
S1	131	281.92	282.44	roberto
S1	131	282.44	282.56	con
S1	131	282.56	282.66	lo
S1	131	282.66	283.2	smartphone
S1	131	283.2	283.5	da
S1	131	283.5	283.54	un
S1	131	283.54	283.64	lato
S1	132	283.64	283.98	la
S1	132	283.98	284.48	nonna
S1	132	284.48	284.64	che
S1	132	284.64	284.78	si
S1	132	284.78	284.9	è
S1	132	284.9	285.26	messa
S1	132	285.26	285.32	con
S1	132	285.32	285.46	lo
S1	132	285.46	285.88	smartphone
S1	132	285.88	286.48	dall'altro
S1	133	286.56	287.38	che
S1	133	287.38	287.86	leggeva
S1	133	287.86	288.26	cose
S1	134	288.6	288.82	io
S1	134	288.82	289.02	non
S1	134	289.02	289.16	ho
S1	134	289.16	289.44	detto
S1	134	289.44	289.83	cose
S1	135	289.83	290.44	è
S1	135	290.44	290.64	stato
S1	135	290.64	290.84	quasi
S1	135	290.84	291.5	surreale
S1	136	291.5	292.2	vedermi
S1	136	292.2	292.38	con
S1	136	292.38	292.6	mia
S1	136	292.6	292.98	nonna
S1	136	293.06	293.12	che
S1	136	293.12	293.22	ho
S1	136	293.22	293.72	fidanzato
S1	136	293.72	293.82	con
S1	136	293.82	293.96	gli
S1	136	293.96	294.12	smartphone
S1	137	294.12	294.72	io
S1	137	294.72	294.84	che
S1	137	294.84	294.96	li
S1	137	294.96	295.46	guardavo
S1	138	295.68	296.24	però
S1	138	296.24	296.88	oggi
S1	138	296.88	297.04	la
S1	138	297.04	297.68	nonna
S1	139	297.7	297.9	ha
S1	139	297.9	298.26	sforrato
S1	139	298.26	298.42	un
S1	139	298.42	298.72	sacco
S1	139	298.72	298.86	di
S1	139	298.86	299.62	perle
S1	140	299.84	300.2	della
S1	140	300.2	301.02	sua
S1	141	302.0	302.82	è
S1	141	302.82	302.86	stata
S1	141	302.86	303.16	molto
S1	141	303.16	303.78	interessante
S1	142	306.8	307.16	queste
S1	142	307.16	307.62	storie
S1	143	308.4	309.0	infatti
S1	143	309.0	309.32	secondo
S1	143	309.32	309.48	me
S1	143	309.48	309.84	dovrebbe
S1	143	309.84	310.38	raccontare
S1	144	310.4	310.68	la
S1	144	310.68	311.0	storia
S1	144	311.0	311.18	della
S1	144	311.18	311.3	sua
S1	144	311.3	311.55	vita
S1	145	311.55	312.12	dovrebbe
S1	145	312.12	312.56	scrivere
S1	145	312.56	312.72	un
S1	145	312.72	313.08	libro
S1	146	313.5	313.6	si
S1	146	313.6	313.72	ma
S1	146	313.72	313.88	che
S1	146	313.88	314.8	intensa
S1	147	315.5	316.1	questo
S1	147	316.1	316.28	non
S1	147	316.28	316.38	te
S1	147	316.38	316.44	l'ho
S1	147	316.44	316.64	detto
S1	147	316.64	316.98	prima
S1	148	317.5	317.94	ma
S1	148	317.94	318.04	lei
S1	148	318.04	318.08	ha
S1	148	318.08	318.24	scritto
S1	148	318.24	318.32	un
S1	148	318.32	318.54	sacco
S1	148	318.54	318.62	di
S1	148	318.62	319.46	poesie
S1	149	319.5	320.22	molto
S1	149	320.22	321.08	autobiografiche
S1	149	321.08	321.6	ovviamente
S1	150	322.02	322.22	ma
S1	150	322.22	322.24	ha
S1	150	322.24	322.46	scritto
S1	150	322.46	322.74	davvero
S1	150	322.74	323.02	tante
S1	150	323.02	323.5	poesie
S1	151	323.5	323.72	una
S1	151	323.72	323.86	delle
S1	151	323.86	324.06	quale
S1	151	324.06	324.18	gli
S1	151	324.18	324.24	hanno
S1	151	324.24	325.06	pubblicato
S1	151	325.06	325.42	tempo
S1	151	325.42	325.59	fa
S1	152	325.59	327.04	una
S1	152	327.04	328.38	raccolta
S1	152	328.38	328.4	di
S1	152	328.4	328.42	poesie
S1	153	330.12	330.3	c'era
S1	153	330.3	330.48	anche
S1	153	330.48	330.5	la
S1	153	330.5	330.52	sua
S1	154	330.78	331.02	e
S1	154	331.02	331.34	comunque
S1	155	333.58	334.46	oggi
S1	155	334.46	334.48	mentre
S1	155	334.48	334.5	raccontava
S1	155	334.5	334.52	le
S1	155	334.52	334.54	cose
S1	156	334.54	335.92	all'improvviso
S1	156	335.92	336.46	è
S1	156	336.46	336.48	iniziato
S1	157	336.94	337.38	recitando
S1	157	337.38	337.52	le
S1	157	337.52	337.54	poesie
S1	157	337.54	337.56	che
S1	157	337.56	337.7	ha
S1	157	337.7	338.24	scritto
S1	158	338.52	339.36	varie
S1	159	339.9	339.92	3
S1	159	339.92	339.94	o
S1	159	339.94	340.22	4
S1	159	340.22	340.64	ce
S1	159	340.64	341.24	ne
S1	159	341.24	341.74	ha
S1	159	341.74	341.84	recitate
S1	160	341.84	342.56	infatti
S1	160	342.56	342.58	io
S1	160	342.58	342.96	ho
S1	160	342.96	343.3	detto
S1	160	343.3	343.5	la
S1	160	343.5	343.68	prossima
S1	160	343.68	343.92	volta
S1	160	343.92	344.1	che
S1	160	344.1	344.13	andato
S1	161	344.13	344.18	me
