S1	8	35.74	36.2	persone
S1	8	36.2	36.34	che
S1	8	36.34	36.52	sono
S1	8	36.52	36.78	sotto
S1	8	36.78	37.0	i
S1	8	37.0	37.48	portici
S1	9	39.64	39.78	a
S1	9	39.78	40.06	volte
S1	9	40.06	40.58	persone
S1	9	40.58	41.02	famose
S1	9	41.02	41.12	di
S1	9	41.12	41.36	tanto
S1	9	41.36	41.56	hanno
S1	9	41.56	42.14	incontrato
S1	9	42.14	42.6	piff
S1	9	42.64	42.72	ad
S1	9	42.72	43.12	esempio
S1	10	43.14	43.88	sì
S1	10	44.32	44.34	sì
S1	10	44.52	44.58	sì
S1	11	45.06	45.8	in
S1	11	45.8	45.88	un
S1	11	45.88	46.2	hotel
S1	11	46.2	46.34	che
S1	11	46.34	46.4	è
S1	11	46.4	46.5	lì
S1	11	46.5	46.56	su
S1	11	46.56	46.66	di
S1	11	46.66	47.24	indipendenti
S1	12	47.26	47.6	anche
S1	12	47.6	47.68	i
S1	12	47.68	48.2	cremonini
S1	12	48.2	48.6	dicono
S1	12	48.6	48.74	che
S1	12	48.74	48.88	si
S1	12	48.88	49.26	aspettano
S1	13	49.26	49.64	eh
S1	13	49.72	49.78	non
S1	13	49.78	49.9	ho
S1	13	49.9	50.08	ancora
S1	13	50.08	50.52	incontrato
S1	13	50.52	50.68	i
S1	13	50.68	51.16	cremonini
S1	14	51.16	52.8	però
S1	14	52.8	53.06	anche
S1	14	53.06	53.48	tre
S1	14	53.48	53.72	anni
S1	14	53.84	53.94	perché
S1	14	53.94	54.02	io
S1	14	54.02	54.16	sono
S1	14	54.16	54.44	da
S1	14	54.44	55.3	2018
S1	15	55.86	56.18	tre
S1	15	56.18	56.54	anni
S1	15	56.54	56.68	che
S1	15	56.68	56.9	sono
S1	15	56.9	57.14	lì
S1	15	57.22	57.46	non
S1	15	57.46	57.62	ho
S1	15	57.62	57.72	ancora
S1	15	57.72	58.1	incontrato
S1	15	58.1	58.2	i
S1	15	58.2	58.66	cremonini
S1	16	58.7	59.32	beh
S1	16	59.52	59.8	magari
S1	16	59.8	59.98	da
S1	16	59.98	60.58	quest'anno
S1	16	60.58	61.24	saranno
S1	16	61.24	61.7	buono
S1	17	61.7	63.08	e
S1	17	63.08	63.54	anche
S1	17	63.54	64.28	per
S1	17	64.28	64.38	il
S1	17	64.38	64.6	fatto
S1	17	64.6	64.72	che
S1	17	64.72	64.86	hanno
S1	17	64.86	65.26	messo
S1	17	65.26	65.6	le
S1	17	65.6	66.04	luci
S1	17	66.04	66.3	con
S1	17	66.3	66.54	le
S1	17	66.54	66.76	scritte
S1	17	66.76	67.16	delle
S1	17	67.16	67.78	canzoni
S1	17	67.88	68.12	cosa
S1	17	68.12	68.36	ne
S1	17	68.36	68.73	pensi?
S1	18	68.73	69.12	quello
S1	18	69.12	69.2	mi
S1	18	69.2	69.3	è
S1	18	69.3	69.66	piaciuto
S1	18	69.66	70.04	molto
S1	18	70.12	70.32	sì
S1	18	70.38	70.62	sì
S1	19	70.7	72.28	quello
S1	19	72.28	72.46	si
S1	19	72.46	72.78	stava
S1	19	73.16	73.18	secondo
S1	19	73.18	73.26	me
S1	20	73.26	73.64	anche
S1	20	73.64	74.18	che
S1	20	74.18	74.4	la
S1	20	74.4	74.86	cremonini
S1	20	74.86	75.28	comunque
S1	20	75.28	75.48	è
S1	20	75.48	75.58	il
S1	20	75.58	75.98	cantante
S1	20	75.98	76.12	di
S1	20	76.12	76.34	bro
S1	20	76.5	76.84	a
S1	20	76.84	77.02	parte
S1	20	77.02	77.32	lucio
S1	20	77.32	77.66	dalla
S1	20	77.84	77.94	ovviamente
S1	21	78.16	78.78	che
S1	21	78.78	78.92	poi
S1	21	78.92	79.0	hanno
S1	21	79.0	79.18	messo
S1	21	79.18	79.42	anche
S1	21	79.42	79.54	le
S1	21	79.54	79.84	sue
S1	22	79.84	80.18	il
S1	22	80.18	80.2	fatto
S1	22	80.2	80.24	che
S1	22	80.24	80.36	poi
S1	22	80.36	80.44	hanno
S1	22	80.44	80.68	messo
S1	22	80.68	81.14	anche
S1	22	81.14	81.32	le
S1	22	81.32	81.54	sue
S1	23	83.38	83.62	però
S1	23	83.62	83.8	ci
S1	23	83.8	84.06	sa
S1	23	84.24	84.52	il
S1	23	84.52	84.78	cantante
S1	23	84.78	85.4	moderno
S1	23	85.5	85.7	diciamo
S1	23	86.86	86.88	più
S1	23	86.88	87.32	bolognese
S1	24	87.32	87.34	anche
S1	24	87.34	87.36	secondo
S1	24	87.36	87.4	me
S1	25	88.6	88.76	e
S1	25	88.76	89.06	invece
S1	25	89.06	89.4	il
S1	25	89.4	89.6	tuo
S1	25	89.6	90.08	posto
S1	25	90.08	90.24	del
S1	25	90.24	90.58	cuore
S1	25	90.58	90.76	di
S1	25	90.76	91.32	bologna?
S1	26	91.86	92.02	non
S1	26	92.02	92.14	so
S1	26	92.16	92.32	anche
S1	26	92.32	92.54	solo
S1	26	92.54	92.7	un
S1	26	92.7	93.32	bar
S1	26	93.32	93.88	a
S1	26	93.88	93.98	cui
S1	26	93.98	94.16	sei
S1	26	94.16	94.82	particolarmente
S1	26	94.82	95.68	affezionata
S1	27	99.6	100.6	forse
S1	27	100.6	102.7	mangiare
S1	27	102.7	102.8	un
S1	27	102.8	103.22	gelato
S1	27	103.22	103.64	seduti
S1	27	103.64	104.04	sul
S1	27	104.04	104.46	gradino
S1	27	104.46	104.64	di
S1	27	104.64	104.88	piazza
S1	27	104.88	105.16	santo
S1	27	105.16	105.74	stefano
S1	28	105.76	106.04	eh
S1	28	106.3	106.62	è
S1	28	106.62	107.18	bellissimo
S1	29	107.34	107.36	perché
S1	29	107.36	107.86	piazza
S1	29	107.86	108.04	santo
S1	29	108.04	108.3	stefano
S1	29	108.3	108.38	mi
S1	29	108.38	108.62	piace
S1	29	108.62	109.14	molto
S1	30	109.34	109.4	poi
S1	30	109.4	109.48	c'è
S1	30	109.48	109.56	la
S1	30	109.56	109.94	mia
S1	30	109.94	110.32	giardina
S1	30	110.32	111.52	preferita
S1	31	111.98	112.0	quindi
S1	31	112.0	112.22	spesso
S1	31	112.22	112.74	d'estate
S1	31	112.86	112.88	con
S1	31	112.88	113.0	mia
S1	31	113.0	113.4	ragazza
S1	31	113.4	114.16	andiamo
S1	31	114.16	114.36	lì
S1	32	114.36	114.62	prendiamo
S1	32	114.62	114.7	un
S1	32	114.7	114.94	gelato
S1	32	114.94	115.02	e
S1	32	115.02	115.14	ci
S1	32	115.14	115.7	sediamo
S1	32	115.7	116.1	in
S1	32	116.1	116.64	piazza
S1	32	116.64	117.06	santo
S1	32	117.06	117.38	stefano
S1	33	117.38	117.84	forse
S1	33	117.84	118.12	quello
S1	33	118.12	118.26	sì
S1	34	119.22	119.64	e
S1	34	119.64	119.76	in
S1	34	119.76	120.2	generale
S1	34	120.2	120.74	bologna
S1	34	120.74	121.14	ritieni
S1	34	121.14	121.3	che
S1	34	121.3	121.44	sia
S1	34	121.44	121.56	una
S1	34	121.56	121.78	bella
S1	34	121.78	122.18	città
S1	34	122.18	122.32	in
S1	34	122.32	122.48	cui
S1	34	122.48	123.08	vivere?
S1	35	124.18	124.58	sì
S1	35	124.62	124.88	sì
S1	35	125.1	125.24	secondo
S1	35	125.24	125.42	me
S1	35	125.42	125.54	è
S1	35	125.54	125.62	una
S1	35	125.62	125.82	bella
S1	35	125.82	126.16	città
S1	35	126.16	126.32	in
S1	35	126.32	126.44	cui
S1	35	126.44	126.9	vivere
S1	36	127.48	129.7	non
S1	36	129.7	130.22	so
S1	36	130.22	131.18	se
S1	36	131.18	131.56	infatti
S1	36	131.68	131.7	anche
S1	36	131.7	131.86	ci
S1	36	131.86	132.14	vivrei
S1	36	132.14	132.38	forse
S1	36	132.38	132.5	con
S1	36	132.5	132.68	una
S1	36	132.68	133.24	famiglia
S1	37	133.3	134.02	quindi
S1	37	134.02	134.24	per
S1	37	134.24	134.88	giovani
S1	37	134.88	135.08	magari
S1	38	135.08	135.16	sì
S1	38	135.18	135.32	è
S1	38	135.32	135.4	una
S1	38	135.4	135.62	città
S1	38	135.62	135.78	più
S1	38	135.78	135.96	per
S1	38	135.96	136.26	giovani
S1	38	136.38	136.44	per
S1	38	136.44	137.12	studenti
S1	39	138.1	138.66	perché
S1	40	140.64	140.8	sì
S1	40	140.94	140.96	ci
S1	40	140.96	141.08	sono
S1	40	141.08	141.3	molte
S1	40	141.3	141.8	attività
S1	40	141.8	142.06	per
S1	40	142.06	142.33	fare
S1	41	142.33	142.7	poi
S1	41	142.7	143.06	sicuramente
S1	41	143.06	143.22	ci
S1	41	143.22	143.4	sono
S1	41	143.4	143.64	cose
S1	41	143.64	143.86	anche
S1	41	143.86	144.22	per
S1	41	144.22	144.38	le
S1	41	144.38	144.8	famiglie
S1	41	144.84	145.42	chiaramente
S1	42	146.1	146.56	però
S1	42	146.56	147.02	mi
S1	42	147.02	147.22	sembra
S1	42	147.22	147.32	un
S1	42	147.32	147.44	po'
S1	42	147.44	147.68	più
S1	42	147.68	147.8	a
S1	42	147.8	148.22	misura
S1	42	148.22	148.7	di
S1	42	148.7	149.34	giovane
S1	42	149.34	149.84	che
S1	42	149.84	150.64	famiglia
S1	43	150.98	151.22	e
S1	43	151.22	151.36	per
S1	43	151.36	151.64	esempio
S1	43	151.64	151.8	i
S1	43	151.8	151.88	suoi
S1	43	151.88	152.24	punti
S1	43	152.24	152.68	forti
S1	43	152.68	152.98	secondo
S1	43	152.98	153.16	te
S1	43	153.16	153.46	quali
S1	43	153.46	153.78	sono?
S1	44	154.56	154.84	ah
S1	44	154.96	155.0	i
S1	44	155.0	155.34	punti
S1	44	155.34	156.42	forti
S1	44	156.94	157.58	sicuramente
S1	45	159.92	160.06	la
S1	45	160.06	160.56	storia
S1	45	160.62	160.72	cioè
S1	45	160.72	161.5	l'architettura
S1	46	161.62	161.92	il
S1	46	161.92	162.18	centro
S1	46	162.18	162.66	storico
S1	46	162.66	162.94	è
S1	46	162.94	163.38	proprio
S1	46	163.38	163.78	pieno
S1	46	163.78	164.8	di
S1	46	164.8	165.52	planetori
S1	47	166.02	167.0	a
S1	47	167.0	167.16	san
S1	47	167.16	167.8	petronio
S1	48	168.26	168.28	è
S1	48	168.28	168.48	proprio
S1	48	168.48	168.86	bella
S1	48	168.86	169.08	a
S1	48	169.08	169.46	livello
S1	48	169.46	169.74	secondo
S1	48	169.74	169.8	me
S1	48	169.86	170.82	architettonico
S1	48	171.44	171.78	storico
S1	49	172.62	173.06	e
S1	49	173.06	173.7	poi
S1	49	173.7	173.82	la
S1	49	173.82	174.2	vita
S1	49	174.32	174.54	c'è
S1	49	174.54	174.82	sempre
S1	49	174.82	175.18	un
S1	49	175.18	175.32	sacco
S1	49	175.32	175.46	di
S1	49	175.46	175.6	cose
S1	49	175.6	175.76	da
S1	49	175.76	176.12	fare
S1	50	176.18	176.4	se
S1	50	176.4	176.6	in
S1	50	176.6	177.28	chienesci
S1	50	177.28	177.4	è
S1	50	177.4	177.62	pieno
S1	50	177.62	177.74	di
S1	50	177.74	178.18	gente
S1	50	178.18	178.42	in
S1	50	178.42	178.72	centro
S1	50	178.72	178.94	più
S1	50	178.94	179.7	locali
S1	51	180.18	180.72	più
S1	51	180.72	181.0	ospiti
S1	51	181.0	181.18	che
S1	51	181.18	181.72	arriva
S1	51	181.88	182.28	molto
S1	51	182.28	182.68	vissuta
S1	51	182.68	182.92	come
S1	51	182.92	183.42	città
S1	52	184.92	185.1	poi
S1	52	185.1	185.4	c'è
S1	52	185.4	185.52	un
S1	52	185.52	186.04	concerto
S1	52	186.2	186.22	il
S1	52	186.22	186.62	stadio
S1	52	186.74	186.84	cioè
S1	52	186.84	186.98	ci
S1	52	186.98	187.04	sono
S1	52	187.04	187.3	tante
S1	52	187.3	187.5	cose
S1	52	187.5	187.68	da
S1	52	187.68	188.04	fare
S1	53	188.24	188.72	se
S1	53	188.72	190.04	vuoi
S1	53	190.04	190.5	viverla
S1	53	190.7	190.76	quindi
S1	53	190.76	191.08	secondo
S1	53	191.08	191.26	me
S1	53	191.26	191.68	queste
S1	53	191.68	191.86	sono
S1	53	191.86	192.08	un
S1	53	192.08	192.24	po'
S1	54	192.58	192.7	e
S1	54	192.7	192.92	mezzi
S1	54	192.92	193.12	di
S1	54	193.12	193.94	trasporto
S1	54	193.94	194.44	anche?
S1	55	194.9	195.54	mezzi
S1	55	195.54	195.68	di
S1	55	195.68	196.56	trasporto
S1	55	196.64	196.72	vi
S1	55	196.72	196.96	dicevo
S1	55	197.08	197.16	se
S1	55	197.16	197.38	sei
S1	55	197.38	197.42	in
S1	55	197.42	197.8	centro
S1	55	197.8	198.16	dentro
S1	55	198.16	198.32	alle
S1	55	198.32	198.72	mura
S1	56	199.74	200.64	vai
S1	56	200.64	200.78	in
S1	56	200.78	201.2	bicicletta
S1	56	201.3	201.4	vai
S1	56	201.4	201.6	ai
S1	56	201.6	201.84	piedi
S1	56	202.08	202.46	ovunque
S1	56	203.0	203.18	bene
S1	56	203.18	203.52	o
S1	56	203.52	203.54	male
S1	57	204.5	204.82	anche
S1	57	204.82	205.34	l'autobus
S1	57	205.34	205.6	secondo
S1	57	205.6	205.76	me
S1	57	205.76	206.22	funzionano
S1	57	206.22	206.68	abbastanza
S1	57	206.68	206.96	bene
S1	58	206.96	207.24	non
S1	58	207.24	207.42	mi
S1	58	207.42	208.8	sembrano
S1	58	208.8	210.84	particolarmente
S1	58	210.84	211.86	inefficienti
S1	59	212.26	212.9	però
S1	59	214.22	214.42	sì
S1	59	214.66	214.92	con
S1	59	214.92	215.04	la
S1	59	215.04	215.5	macchina
S1	59	215.5	215.94	bologna
S1	59	215.94	216.1	non
S1	59	216.1	216.36	è
S1	59	216.36	216.92	vivibile
S1	60	216.98	218.42	perché
S1	60	218.42	219.38	se
S1	60	219.38	220.52	sei
S1	60	220.52	220.78	fuori
S1	60	220.78	220.94	dal
S1	60	220.94	221.26	centro
S1	60	221.26	221.54	magari
S1	60	221.54	221.72	la
S1	60	221.72	222.1	usi
S1	60	222.1	222.28	per
S1	60	222.28	222.64	andare
S1	61	223.82	224.18	a
S1	61	224.18	224.9	rikéa
S1	61	224.9	225.08	o
S1	61	225.08	225.88	fuori
S1	61	226.98	227.06	se
S1	61	227.06	227.22	devi
S1	61	227.22	227.46	venire
S1	61	227.46	227.66	in
S1	61	227.66	228.2	centro
S1	62	229.14	229.36	è
S1	62	229.36	229.58	proprio
S1	62	229.58	230.12	scomodo
S1	62	230.12	230.6	perché
S1	62	230.6	231.58	ripeto
S1	62	231.74	232.06	vedo
S1	62	232.06	232.22	delle
S1	62	232.22	232.52	file
S1	63	232.84	233.04	per
S1	63	233.04	233.58	entrare
S1	63	233.58	233.74	nel
S1	63	233.74	234.76	parcheggio
S1	63	234.76	235.1	cioè
S1	63	235.16	235.28	anche
S1	63	235.28	235.78	quelli
S1	63	235.78	236.1	in
S1	63	236.1	236.36	piazza
S1	63	236.36	236.46	8
S1	63	236.46	236.52	agosto
S1	64	237.76	237.98	che
S1	64	237.98	238.32	tutte
S1	64	238.32	238.44	le
S1	64	238.44	239.02	settimane
S1	64	239.02	239.22	è
S1	64	239.22	239.88	abbastanza
S1	65	242.14	242.84	abbastanza
S1	65	242.84	243.16	lunga
S1	65	243.16	243.4	quella
S1	65	243.4	243.78	fila
S1	65	243.86	244.12	quindi
S1	66	245.1	245.36	io
S1	66	245.36	245.9	ho
S1	66	245.9	246.08	delle
S1	66	246.08	246.4	amiche
S1	66	246.4	246.54	che
S1	66	246.54	246.7	hanno
S1	66	246.7	246.84	una
S1	66	246.84	247.5	macchina
S1	66	247.5	248.04	perché
S1	66	248.04	248.32	vivono
S1	66	248.32	248.52	fuori
S1	67	249.8	250.0	però
S1	67	250.0	250.2	anche
S1	67	250.2	250.4	loro
S1	67	250.42	250.54	ad
S1	67	250.54	250.74	esempio
S1	67	250.82	250.98	quando
S1	67	250.98	251.16	devono
S1	67	251.16	251.3	venire
S1	67	251.3	251.44	a
S1	67	251.44	251.62	casa
S1	67	251.62	251.96	mia
S1	68	252.98	253.72	fanno
S1	68	253.72	253.92	più
S1	68	253.92	254.28	fatica
S1	68	254.28	255.16	parcheggiare
S1	69	255.8	256.1	poi
S1	69	256.1	256.98	dentro
S1	69	256.98	257.1	alle
S1	69	257.1	257.44	mura
S1	69	257.56	257.64	o
S1	69	257.64	257.86	comunque
S1	70	258.88	259.2	anche
S1	70	259.2	260.02	un
S1	70	260.02	260.14	giorno
S1	70	260.14	260.32	entro
S1	70	260.32	260.46	fuori
S1	70	260.46	260.56	alle
S1	70	260.56	260.74	mura
S1	70	260.86	260.94	è
S1	70	260.94	261.12	tutto
S1	70	261.12	261.24	a
S1	70	261.24	261.64	pagamento
S1	71	261.64	261.8	il
S1	71	261.8	262.5	parcheggio
S1	71	262.5	263.72	costa
S1	71	263.72	264.56	abbastanza
S1	72	265.38	265.54	o
S1	72	265.54	265.72	vieni
S1	72	265.72	265.92	dopo
S1	72	265.92	266.04	le
S1	72	266.04	266.48	8
S1	72	266.48	266.8	e
S1	72	266.8	267.52	dopo
S1	72	267.52	267.64	le
S1	72	267.64	267.82	8
S1	72	267.82	268.02	puoi
S1	72	268.02	268.22	entrare
S1	72	268.22	268.32	nel
S1	72	268.32	269.16	ztl
S1	72	269.32	269.76	eccetera
S1	73	270.9	271.26	però
S1	73	271.26	271.72	vivere
S1	73	271.72	271.84	con
S1	73	271.84	271.94	la
S1	73	271.94	272.24	macchina
S1	73	272.24	272.78	bologna
S1	73	272.78	273.12	è
S1	73	273.12	273.5	difficile
S1	74	273.94	276.06	infatti
S1	74	276.08	277.38	se
S1	74	277.38	277.78	si
S1	74	277.78	277.96	vive
S1	74	277.96	278.6	bologna
S1	75	278.7	279.16	magari
S1	75	279.16	279.32	anche
S1	75	279.32	279.46	con
S1	75	279.46	279.64	una
S1	75	279.64	280.26	famiglia
S1	75	280.26	280.5	poi
S1	75	280.5	280.94	diventa
S1	75	280.94	281.08	un
S1	75	281.08	281.1	po'
S1	75	281.1	281.12	buono
S1	76	281.12	281.52	esatto
S1	76	281.64	281.88	infatti
S1	76	282.02	282.32	quello
S1	76	282.32	282.48	che
S1	76	282.48	282.76	penso
S1	76	282.76	282.96	anche
S1	76	282.96	283.08	io
S1	76	283.14	283.18	con
S1	76	283.18	283.32	una
S1	76	283.32	283.82	famiglia
S1	76	283.92	284.04	dopo
S1	76	284.04	284.26	devi
S1	76	284.26	284.38	si
S1	76	284.38	284.64	muovere
S1	76	284.64	284.86	sempre
S1	76	284.86	285.0	a
S1	76	285.0	285.19	piedi
S1	77	285.19	286.4	ti
S1	77	286.4	286.66	devi
S1	77	286.66	286.98	portare
S1	77	286.98	287.1	ad
S1	77	287.1	287.52	asilo
S1	77	287.66	287.72	devi
S1	77	287.72	288.92	andare
S1	78	289.52	289.68	a
S1	78	289.68	289.98	foria
S1	78	290.1	290.12	ad
S1	78	290.12	291.18	esempio
S1	78	291.6	291.86	con
S1	78	291.86	291.92	la
S1	78	291.92	292.2	macchina
S1	78	292.2	292.78	ovunque
S1	79	292.82	293.38	in
S1	79	293.38	293.8	piazza
S1	79	293.94	294.16	perché
S1	79	294.16	294.36	tu
S1	79	294.36	294.74	dietro
S1	79	294.74	294.9	la
S1	79	294.9	296.02	piazza
S1	79	296.2	296.48	è
S1	79	296.48	297.1	totalmente
S1	79	297.1	297.46	diverso
S1	80	297.5	297.78	poi
S1	80	297.98	298.0	dal
S1	80	298.0	298.5	lato
S1	80	298.86	299.06	secondo
S1	80	299.06	299.76	me
S1	80	299.76	301.84	ambientale
S1	80	301.92	302.62	sicuramente
S1	81	303.08	303.44	è
S1	81	303.44	303.6	meglio
S1	81	303.6	303.74	non
S1	81	303.74	303.9	prendere
S1	81	303.9	304.04	la
S1	81	304.04	304.46	macchina
S1	82	306.24	306.56	però
S1	82	306.56	306.88	anche
S1	82	306.88	306.98	io
S1	82	306.98	307.16	sono
S1	82	307.16	307.48	cresciuta
S1	82	307.48	307.64	a
S1	82	307.64	307.86	forlì
S1	82	307.98	308.12	quindi
S1	82	308.12	308.24	sono
S1	82	308.24	308.38	stata
S1	82	308.38	308.8	abituata
S1	82	308.8	308.9	a
S1	82	308.9	309.1	prendere
S1	82	309.1	309.24	la
S1	82	309.24	309.64	macchina
S1	83	309.66	310.02	anche
S1	83	310.02	310.28	io
S1	83	310.28	310.42	per
S1	83	310.42	310.66	ogni
S1	83	310.66	311.1	cosa
S1	83	311.1	311.65	esatto
S1	84	311.65	311.9	infatti
S1	84	312.08	312.1	quando
S1	84	312.1	312.8	torno
S1	84	312.8	312.86	a
S1	84	312.86	313.44	forlì
S1	84	313.72	313.78	è
S1	84	313.78	314.18	strano
S1	84	314.18	314.6	perché
S1	84	314.6	314.92	sono
S1	84	314.92	315.24	talmente
S1	84	315.24	315.64	abituata
S1	84	315.64	315.7	a
S1	84	315.7	315.9	prendere
S1	84	315.9	316.04	la
S1	84	316.04	316.44	macchina
S1	85	317.34	317.7	che
S1	85	317.7	318.48	la
S1	85	318.48	318.88	distanza
S1	85	318.88	319.02	che
S1	85	319.02	319.08	a
S1	85	319.08	319.36	bologna
S1	85	319.36	319.6	fare
S1	85	319.6	320.24	tranquillamente
S1	85	320.24	320.4	a
S1	85	320.4	320.44	piedi
S1	86	321.24	321.42	a
S1	86	321.42	321.66	forlì
S1	86	321.66	321.76	mi
S1	86	321.76	321.9	viene
S1	86	321.9	321.98	da
S1	86	321.98	322.12	fare
S1	86	322.12	322.26	per
S1	86	322.26	322.34	la
S1	86	322.34	322.8	macchina
S1	87	323.32	323.54	perché
S1	87	323.54	323.68	dico
S1	87	323.7	323.88	vabbè
S1	87	324.04	324.06	devo
S1	87	324.06	324.34	andare
S1	87	324.34	324.64	là
S1	87	324.74	324.84	c'è
S1	87	324.84	325.02	cosa
S1	87	325.02	325.18	va
S1	87	325.18	325.38	da
S1	87	325.38	326.04	piedi
S1	88	326.44	326.68	perché
S1	88	326.68	326.78	ho
S1	88	326.78	327.04	sempre
S1	88	327.04	327.2	preso
S1	88	327.2	327.36	la
S1	88	327.36	328.34	macchina
S1	89	328.46	328.96	invece
S1	89	328.96	329.14	a
S1	89	329.14	329.5	bologna
S1	89	329.64	329.9	vabbè
S1	89	330.0	330.04	ma
S1	89	330.04	330.16	sono
S1	89	330.16	330.38	solo
S1	89	330.38	330.48	di
S1	89	330.48	330.82	15
S1	89	330.82	330.98	minuti
S1	89	330.98	331.44	a
S1	89	331.44	331.46	piedi
S1	90	332.14	332.28	perché
S1	90	332.28	332.44	se
S1	90	332.44	332.6	ci
S1	90	332.6	332.92	pensi
S1	90	332.92	333.04	da
S1	90	333.04	333.12	un
S1	90	333.12	333.42	fattore
S1	90	333.42	334.24	ambientale
S1	90	334.4	335.1	è
S1	90	335.1	335.94	proprio
S1	91	336.56	337.26	infatti
S1	91	337.62	337.76	un
S1	91	337.76	338.12	po'
S1	91	338.12	338.38	vorrei
S1	91	338.46	338.66	poi
S1	91	338.66	338.88	dopo
S1	91	338.88	339.38	non
S1	91	339.38	339.5	l'ho
S1	91	339.5	339.74	fatto
S1	92	339.74	340.4	però
S1	92	340.4	340.64	quando
S1	92	340.64	340.8	torno
S1	92	340.8	340.84	a
S1	92	340.84	341.06	forlì
S1	92	341.06	341.28	vorrei
S1	92	341.28	341.3	un
S1	92	341.3	341.44	po'
S1	92	341.44	341.84	portarmi
S1	92	341.84	342.2	dietro
S1	92	342.2	342.72	questa
S1	93	342.76	343.18	questa
S1	93	343.18	343.25	cosa
S1	94	343.25	343.88	questa
S1	94	343.88	344.54	camminata
S1	94	344.54	344.66	che
S1	94	344.66	344.8	mi
S1	94	344.8	345.24	è
S1	95	345.26	345.46	vabbè
S1	95	345.54	345.62	dai
S1	95	345.66	345.74	una
S1	95	345.74	345.98	bella
S1	95	345.98	346.2	cosa
S1	95	346.2	346.42	anche
S1	95	346.42	346.56	che
S1	95	346.56	346.72	ti
S1	95	346.72	346.82	ha
S1	95	346.82	347.34	lasciato
S1	96	347.34	347.64	sì
S1	96	347.68	347.84	no
S1	96	348.0	348.38	quello
S1	96	348.38	348.66	sì
S1	96	348.92	349.54	sicuramente
S1	97	350.82	351.42	perché
S1	97	352.26	352.46	cioè
S1	97	352.5	352.6	ti
S1	97	352.6	352.78	rendi
S1	97	352.78	353.06	conto
S1	97	353.06	353.16	che
S1	97	353.16	353.3	alla
S1	97	353.3	353.5	fine
S1	98	354.06	354.22	se
S1	98	354.22	354.36	ci
S1	98	354.36	354.74	pensi
S1	98	354.98	355.14	ora
S1	98	355.14	355.28	che
S1	98	355.28	355.52	vai
S1	98	355.66	355.78	prendi
S1	98	355.78	355.88	la
S1	98	355.88	356.26	macchina
S1	98	356.54	356.78	togli
S1	98	356.78	356.84	il
S1	98	356.84	357.54	parcheggio
S1	99	357.58	357.76	alla
S1	99	357.76	357.88	fine
S1	99	357.88	357.98	non
S1	99	357.98	358.06	è
S1	99	358.06	358.12	che
S1	99	358.12	358.54	guadagni
S1	99	358.54	358.78	chissà
S1	99	358.78	359.04	quanto
S1	99	359.04	359.48	tempo
S1	100	359.74	360.04	proprio
S1	100	360.04	360.26	però
S1	100	360.26	360.42	è
S1	100	360.42	360.86	fatica
S1	100	360.86	362.28	di
S1	101	362.28	362.3	di
S1	101	362.3	362.32	levare
S1	101	362.32	362.46	da
S1	101	362.46	362.88	piedi
S1	101	363.06	363.8	però
S1	102	364.42	364.62	sì
S1	102	364.68	364.92	secondo
S1	102	364.92	365.54	me
S1	103	365.74	365.8	quello
S1	103	365.8	365.98	è
S1	103	365.98	366.18	anche
S1	103	366.18	366.38	bello
S1	103	366.38	366.48	di
